report_date,bond,bond_yield,years_to_maturity
2020-08-18,R186,7.45,6.340862422997946
2020-08-18,R213,9.74,10.52977412731006
2020-08-18,R209,10.78,15.616700889801503
2020-08-18,ZARGB2,4.258,2.0
2020-08-18,ZARGB3,4.836,3.0
2020-08-18,ZARGB5,6.399,5.0
2020-08-18,ZARGB10,9.498,10.0
2020-08-18,ZARGB25,11.451,25.0
2020-08-17,R208,3.55,0.6187542778918549
2020-08-17,ZARGB20,11.082,20.0
2020-08-17,R2023,4.49,2.532511978097194
2020-08-17,SATB12M,3.933,1.0
2020-08-17,ZARGB15,10.672,15.0
2020-08-17,ZARGB10,9.492,10.0
2020-08-17,R186,7.445,6.343600273785079
2020-08-17,ZARGB25,11.488,25.0
2020-08-17,R213,9.73,10.532511978097194
2020-08-17,R209,10.805,15.619438740588638
2020-08-17,ZARGB2,4.271,2.0
2020-08-17,ZARGB3,4.851,3.0
2020-08-17,ZARGB5,6.401,5.0
2020-08-17,ZARGB30,11.463,30.0
2020-08-17,R2030,9.255,9.456536618754278
2020-08-14,ZARGB3,4.784,3.0
2020-08-14,ZARGB5,6.307,5.0
2020-08-14,ZARGB10,9.381,10.0
2020-08-14,ZARGB15,10.565,15.0
2020-08-14,ZARGB30,11.381,30.0
2020-08-14,ZARGB20,10.989,20.0
2020-08-14,ZARGB2,4.23,2.0
2020-08-14,ZARGB25,11.399,25.0
2020-08-14,R2030,9.145,9.464750171115677
2020-08-14,R209,10.7,15.627652292950032
2020-08-14,R213,9.625,10.54072553045859
2020-08-14,SATB12M,3.933,1.0
2020-08-14,R208,3.55,0.6269678302532512
2020-08-14,R2023,4.435,2.54072553045859
2020-08-14,R186,7.34,6.351813826146475
2020-08-13,ZARGB15,10.658,15.0
2020-08-13,R213,9.705,10.543463381245722
2020-08-13,ZARGB20,11.081,20.0
2020-08-13,ZARGB25,11.484,25.0
2020-08-13,SATB12M,4.081,1.0
2020-08-13,R208,3.55,0.6297056810403833
2020-08-13,R2023,4.44,2.543463381245722
2020-08-13,R186,7.375,6.354551676933607
2020-08-13,R2030,9.24,9.467488021902806
2020-08-13,ZARGB30,11.466,30.0
2020-08-13,R209,10.795,15.630390143737166
2020-08-13,ZARGB3,4.79,3.0
2020-08-13,ZARGB5,6.329,5.0
2020-08-13,ZARGB10,9.467,10.0
2020-08-13,ZARGB2,4.265,2.0
2020-08-12,R186,7.38,6.357289527720739
2020-08-12,ZARGB30,11.524,30.0
2020-08-12,ZARGB20,11.153,20.0
2020-08-12,ZARGB25,11.567,25.0
2020-08-12,SATB12M,4.081,1.0
2020-08-12,R208,3.55,0.6324435318275154
2020-08-12,ZARGB15,10.723,15.0
2020-08-12,R2023,4.4,2.546201232032854
2020-08-12,R2030,9.275,9.47022587268994
2020-08-12,R209,10.865,15.633127994524298
2020-08-12,ZARGB2,4.237,2.0
2020-08-12,ZARGB3,4.753,3.0
2020-08-12,ZARGB10,9.503,10.0
2020-08-12,ZARGB5,6.316,5.0
2020-08-12,R213,9.745,10.546201232032857
2020-08-11,R208,3.49,0.6351813826146475
2020-08-11,ZARGB25,11.562,25.0
2020-08-11,ZARGB30,11.519,30.0
2020-08-11,ZARGB20,11.143,20.0
2020-08-11,ZARGB15,10.714,15.0
2020-08-11,SATB12M,4.081,1.0
2020-08-11,R2023,4.47,2.5489390828199863
2020-08-11,R186,7.41,6.360027378507871
2020-08-11,R2030,9.27,9.47296372347707
2020-08-11,R213,9.745,10.548939082819986
2020-08-11,R209,10.855,15.63586584531143
2020-08-11,ZARGB2,4.276,2.0
2020-08-11,ZARGB5,6.358,5.0
2020-08-11,ZARGB10,9.5,10.0
2020-08-11,ZARGB3,4.816,3.0
2020-08-07,ZARGB25,11.497,25.0
2020-08-07,ZARGB20,11.054,20.0
2020-08-07,ZARGB30,11.454,30.0
2020-08-07,R2030,9.22,9.4839151266256
2020-08-07,ZARGB15,10.627,15.0
2020-08-07,ZARGB10,9.445,10.0
2020-08-07,ZARGB5,6.355,5.0
2020-08-07,ZARGB3,4.842,3.0
2020-08-07,ZARGB2,4.305,2.0
2020-08-07,R209,10.765,15.64681724845996
2020-08-07,R213,9.695,10.559890485968516
2020-08-07,R186,7.395,6.3709787816564
2020-08-07,R2023,4.51,2.5598904859685145
2020-08-07,R208,3.545,0.6461327857631759
2020-08-07,SATB12M,4.081,1.0
2020-08-06,ZARGB10,9.489,10.0
2020-08-06,ZARGB5,6.435,5.0
2020-08-06,ZARGB15,10.658,15.0
2020-08-06,ZARGB20,11.087,20.0
2020-08-06,ZARGB30,11.489,30.0
2020-08-06,ZARGB25,11.532,25.0
2020-08-06,ZARGB3,4.932,3.0
2020-08-06,ZARGB2,4.407,2.0
2020-08-06,R209,10.795,15.649555099247092
2020-08-06,R213,9.74,10.562628336755647
2020-08-06,R2030,9.265,9.486652977412732
2020-08-06,R186,7.47,6.373716632443532
2020-08-06,R2023,4.605,2.5626283367556466
2020-08-06,R208,3.55,0.648870636550308
2020-08-06,SATB12M,4.262,1.0
2020-08-05,R2030,9.28,9.489390828199864
2020-08-05,R186,7.49,6.376454483230664
2020-08-05,ZARGB20,11.1,20.0
2020-08-05,ZARGB10,9.5,10.0
2020-08-05,ZARGB25,11.546,25.0
2020-08-05,ZARGB5,6.454,5.0
2020-08-05,ZARGB3,4.955,3.0
2020-08-05,ZARGB2,4.422,2.0
2020-08-05,R209,10.805,15.652292950034225
2020-08-05,SATB12M,4.262,1.0
2020-08-05,R208,3.55,0.6516084873374401
2020-08-05,R213,9.75,10.56536618754278
2020-08-05,R2023,4.63,2.565366187542779
2020-08-05,ZARGB30,11.515,30.0
2020-08-05,ZARGB15,10.668,15.0
2020-08-04,ZARGB30,11.517,30.0
2020-08-04,ZARGB5,6.48,5.0
2020-08-04,SATB12M,4.262,1.0
2020-08-04,R208,3.5,0.6543463381245722
2020-08-04,R2023,4.61,2.568104038329911
2020-08-04,R186,7.545,6.379192334017796
2020-08-04,R2030,9.32,9.492128678986996
2020-08-04,R213,9.79,10.568104038329912
2020-08-04,R209,10.81,15.655030800821356
2020-08-04,ZARGB2,4.402,2.0
2020-08-04,ZARGB3,4.941,3.0
2020-08-04,ZARGB25,11.554,25.0
2020-08-04,ZARGB20,11.104,20.0
2020-08-04,ZARGB10,9.539,10.0
2020-08-04,ZARGB15,10.677,15.0
2020-08-03,ZARGB3,4.927,3.0
2020-08-03,R2023,4.605,2.5708418891170437
2020-08-03,ZARGB20,11.096,20.0
2020-08-03,R208,3.54,0.6570841889117043
2020-08-03,R186,7.48,6.381930184804928
2020-08-03,R2030,9.265,9.494866529774129
2020-08-03,SATB12M,4.262,1.0
2020-08-03,ZARGB30,11.501,30.0
2020-08-03,R213,9.74,10.570841889117045
2020-08-03,R209,10.78,15.657768651608489
2020-08-03,ZARGB2,4.402,2.0
2020-08-03,ZARGB5,6.435,5.0
2020-08-03,ZARGB10,9.485,10.0
2020-08-03,ZARGB15,10.643,15.0
2020-08-03,ZARGB25,11.55,25.0
2020-07-31,R2023,4.655,2.5790554414784395
2020-07-31,SATB12M,4.262,1.0
2020-07-31,R209,10.73,15.665982203969884
2020-07-31,ZARGB2,4.426,2.0
2020-07-31,ZARGB3,4.968,3.0
2020-07-31,ZARGB5,6.46,5.0
2020-07-31,ZARGB10,9.444,10.0
2020-07-31,R186,7.5,6.3901437371663246
2020-07-31,R213,9.7,10.57905544147844
2020-07-31,R208,3.5,0.6652977412731006
2020-07-31,R2030,9.23,9.503080082135524
2020-07-31,ZARGB30,11.431,30.0
2020-07-31,ZARGB20,11.034,20.0
2020-07-31,ZARGB25,11.48,25.0
2020-07-31,ZARGB15,10.593,15.0
2020-07-30,ZARGB10,9.498,10.0
2020-07-30,R208,3.5,0.6680355920602327
2020-07-30,R213,9.75,10.581793292265573
2020-07-30,R2023,4.83,2.5817932922655715
2020-07-30,R186,7.59,6.392881587953457
2020-07-30,ZARGB5,6.579,5.0
2020-07-30,ZARGB3,5.131,3.0
2020-07-30,ZARGB2,4.55,2.0
2020-07-30,R209,10.77,15.668720054757015
2020-07-30,R2030,9.29,9.505817932922657
2020-07-30,SATB12M,4.305,1.0
2020-07-30,ZARGB30,11.466,30.0
2020-07-30,ZARGB20,11.072,20.0
2020-07-30,ZARGB15,10.634,15.0
2020-07-30,ZARGB25,11.527,25.0
2020-07-29,R213,9.69,10.584531143052704
2020-07-29,ZARGB10,9.437,10.0
2020-07-29,R186,7.54,6.395619438740589
2020-07-29,R2023,4.85,2.584531143052704
2020-07-29,R208,3.52,0.6707734428473648
2020-07-29,SATB12M,4.305,1.0
2020-07-29,ZARGB30,11.408,30.0
2020-07-29,R209,10.71,15.671457905544148
2020-07-29,ZARGB2,4.564,2.0
2020-07-29,ZARGB3,5.142,3.0
2020-07-29,ZARGB5,6.553,5.0
2020-07-29,R2030,9.23,9.508555783709788
2020-07-29,ZARGB15,10.573,15.0
2020-07-29,ZARGB25,11.475,25.0
2020-07-29,ZARGB20,11.017,20.0
2020-07-28,ZARGB5,6.523,5.0
2020-07-28,R208,3.52,0.6735112936344969
2020-07-28,SATB12M,4.305,1.0
2020-07-28,R2030,9.18,9.51129363449692
2020-07-28,R213,9.635,10.587268993839835
2020-07-28,R209,10.62,15.67419575633128
2020-07-28,ZARGB2,4.592,2.0
2020-07-28,ZARGB3,5.172,3.0
2020-07-28,R2023,4.895,2.587268993839836
2020-07-28,ZARGB10,9.384,10.0
2020-07-28,R186,7.47,6.398357289527721
2020-07-28,ZARGB15,10.487,15.0
2020-07-28,ZARGB30,11.283,30.0
2020-07-28,ZARGB20,10.904,20.0
2020-07-28,ZARGB25,11.35,25.0
2020-07-27,ZARGB20,10.829,20.0
2020-07-27,ZARGB30,11.203,30.0
2020-07-27,ZARGB25,11.27,25.0
2020-07-27,ZARGB10,9.338,10.0
2020-07-27,ZARGB5,6.52,5.0
2020-07-27,ZARGB3,5.204,3.0
2020-07-27,ZARGB2,4.607,2.0
2020-07-27,R209,10.545,15.676933607118412
2020-07-27,R213,9.585,10.590006844626968
2020-07-27,R2030,9.14,9.514031485284052
2020-07-27,R186,7.445,6.401095140314853
2020-07-27,R208,3.45,0.676249144421629
2020-07-27,SATB12M,4.305,1.0
2020-07-27,ZARGB15,10.415,15.0
2020-07-27,R2023,4.935,2.590006844626968
2020-07-24,R208,3.45,0.6844626967830253
2020-07-24,SATB12M,4.305,1.0
2020-07-24,ZARGB10,9.374,10.0
2020-07-24,ZARGB3,5.224,3.0
2020-07-24,ZARGB2,4.619,2.0
2020-07-24,R209,10.62,15.685147159479808
2020-07-24,R213,9.63,10.598220396988363
2020-07-24,R2030,9.175,9.522245037645447
2020-07-24,R186,7.48,6.409308692676249
2020-07-24,R2023,4.96,2.598220396988364
2020-07-24,ZARGB30,11.296,30.0
2020-07-24,ZARGB20,10.912,20.0
2020-07-24,ZARGB5,6.546,5.0
2020-07-24,ZARGB15,10.485,15.0
2020-07-24,ZARGB25,11.357,25.0
2020-07-23,ZARGB30,11.246,30.0
2020-07-23,R213,9.575,10.600958247775496
2020-07-23,R186,7.43,6.412046543463381
2020-07-23,R2030,9.095,9.52498288843258
2020-07-23,ZARGB20,10.859,20.0
2020-07-23,SATB12M,4.348,1.0
2020-07-23,R209,10.56,15.68788501026694
2020-07-23,ZARGB5,6.509,5.0
2020-07-23,ZARGB25,11.307,25.0
2020-07-23,ZARGB2,4.633,2.0
2020-07-23,ZARGB3,5.208,3.0
2020-07-23,R2023,4.95,2.6009582477754964
2020-07-23,ZARGB10,9.304,10.0
2020-07-23,ZARGB15,10.425,15.0
2020-07-23,R208,3.55,0.6872005475701575
2020-07-22,ZARGB30,11.451,30.0
2020-07-22,R186,7.39,6.414784394250513
2020-07-22,R2023,4.8,2.6036960985626285
2020-07-22,R208,3.55,0.6899383983572895
2020-07-22,ZARGB20,11.059,20.0
2020-07-22,ZARGB10,9.395,10.0
2020-07-22,ZARGB5,6.426,5.0
2020-07-22,ZARGB25,11.512,25.0
2020-07-22,R2030,9.185,9.527720739219712
2020-07-22,ZARGB15,10.601,15.0
2020-07-22,R213,9.67,10.603696098562628
2020-07-22,R209,10.75,15.690622861054072
2020-07-22,ZARGB2,4.534,2.0
2020-07-22,ZARGB3,5.068,3.0
2020-07-22,SATB12M,4.348,1.0
2020-07-21,ZARGB5,6.454,5.0
2020-07-21,SATB12M,4.348,1.0
2020-07-21,ZARGB3,5.067,3.0
2020-07-21,ZARGB2,4.52,2.0
2020-07-21,R209,10.93,15.693360711841205
2020-07-21,R213,9.79,10.60643394934976
2020-07-21,R208,3.48,0.6926762491444216
2020-07-21,R2023,4.795,2.6064339493497606
2020-07-21,R186,7.44,6.417522245037645
2020-07-21,ZARGB25,11.706,25.0
2020-07-21,R2030,9.29,9.530458590006845
2020-07-21,ZARGB10,9.505,10.0
2020-07-21,ZARGB30,11.657,30.0
2020-07-21,ZARGB20,11.249,20.0
2020-07-21,ZARGB15,10.772,15.0
2020-07-20,ZARGB30,11.696,30.0
2020-07-20,ZARGB2,4.496,2.0
2020-07-20,ZARGB15,10.849,15.0
2020-07-20,SATB12M,4.348,1.0
2020-07-20,R208,3.48,0.6954140999315537
2020-07-20,R2023,4.76,2.6091718001368926
2020-07-20,R186,7.58,6.420260095824777
2020-07-20,R2030,9.445,9.533196440793978
2020-07-20,R209,11.0,15.696098562628336
2020-07-20,R213,9.91,10.609171800136892
2020-07-20,ZARGB3,5.048,3.0
2020-07-20,ZARGB5,6.527,5.0
2020-07-20,ZARGB10,9.644,10.0
2020-07-20,ZARGB20,11.305,20.0
2020-07-20,ZARGB25,11.757,25.0
2020-07-17,R2030,9.4,9.541409993155373
2020-07-17,ZARGB30,11.631,30.0
2020-07-17,ZARGB25,11.692,25.0
2020-07-17,SATB12M,4.348,1.0
2020-07-17,R208,3.48,0.70362765229295
2020-07-17,R2023,4.7,2.617385352498289
2020-07-17,R186,7.56,6.4284736481861735
2020-07-17,ZARGB10,9.593,10.0
2020-07-17,R213,9.86,10.617385352498289
2020-07-17,R209,10.93,15.704312114989731
2020-07-17,ZARGB2,4.453,2.0
2020-07-17,ZARGB3,4.986,3.0
2020-07-17,ZARGB5,6.485,5.0
2020-07-17,ZARGB15,10.78,15.0
2020-07-17,ZARGB20,11.239,20.0
2020-07-16,R2023,4.685,2.620123203285421
2020-07-16,ZARGB25,11.639,25.0
2020-07-16,ZARGB15,10.725,15.0
2020-07-16,SATB12M,4.476,1.0
2020-07-16,R208,3.45,0.7063655030800822
2020-07-16,ZARGB3,4.967,3.0
2020-07-16,R186,7.53,6.431211498973306
2020-07-16,R2030,9.35,9.544147843942506
2020-07-16,ZARGB30,11.565,30.0
2020-07-16,ZARGB20,11.182,20.0
2020-07-16,ZARGB5,6.459,5.0
2020-07-16,ZARGB2,4.466,2.0
2020-07-16,R209,10.875,15.707049965776864
2020-07-16,ZARGB10,9.542,10.0
2020-07-16,R213,9.81,10.620123203285422
2020-07-15,R213,9.81,10.622861054072551
2020-07-15,R2030,9.355,9.546885694729635
2020-07-15,ZARGB15,10.72,15.0
2020-07-15,ZARGB10,9.544,10.0
2020-07-15,ZARGB30,11.555,30.0
2020-07-15,ZARGB25,11.629,25.0
2020-07-15,ZARGB5,6.493,5.0
2020-07-15,ZARGB3,4.996,3.0
2020-07-15,ZARGB2,4.484,2.0
2020-07-15,ZARGB20,11.165,20.0
2020-07-15,SATB12M,4.476,1.0
2020-07-15,R209,10.87,15.709787816563995
2020-07-15,R2023,4.715,2.622861054072553
2020-07-15,R186,7.57,6.433949349760438
2020-07-15,R208,3.45,0.7091033538672142
2020-07-14,ZARGB15,10.75,15.0
2020-07-14,ZARGB20,11.173,20.0
2020-07-14,SATB12M,4.476,1.0
2020-07-14,ZARGB10,9.619,10.0
2020-07-14,ZARGB3,5.16,3.0
2020-07-14,ZARGB2,4.597,2.0
2020-07-14,R209,10.895,15.71252566735113
2020-07-14,R213,9.875,10.625598904859686
2020-07-14,R2030,9.44,9.54962354551677
2020-07-14,R186,7.695,6.436687200547571
2020-07-14,R2023,4.885,2.625598904859685
2020-07-14,R208,3.49,0.7118412046543463
2020-07-14,ZARGB5,6.633,5.0
2020-07-14,ZARGB25,11.62,25.0
2020-07-14,ZARGB30,11.535,30.0
2020-07-13,ZARGB10,9.605,10.0
2020-07-13,ZARGB5,6.65,5.0
2020-07-13,ZARGB3,5.203,3.0
2020-07-13,ZARGB2,4.627,2.0
2020-07-13,R209,10.86,15.71526351813826
2020-07-13,R213,9.865,10.628336755646815
2020-07-13,R208,3.49,0.7145790554414785
2020-07-13,R2023,4.935,2.628336755646817
2020-07-13,ZARGB20,11.125,20.0
2020-07-13,ZARGB25,11.56,25.0
2020-07-13,ZARGB30,11.475,30.0
2020-07-13,ZARGB15,10.718,15.0
2020-07-13,R186,7.695,6.439425051334703
2020-07-13,R2030,9.425,9.5523613963039
2020-07-13,SATB12M,4.476,1.0
2020-07-10,ZARGB2,4.638,2.0
2020-07-10,ZARGB3,5.224,3.0
2020-07-10,R209,10.91,15.723477070499658
2020-07-10,ZARGB5,6.682,5.0
2020-07-10,R2030,9.48,9.560574948665298
2020-07-10,R186,7.74,6.447638603696099
2020-07-10,R2023,4.96,2.6365503080082138
2020-07-10,R208,3.49,0.7227926078028748
2020-07-10,ZARGB10,9.657,10.0
2020-07-10,ZARGB15,10.767,15.0
2020-07-10,R213,9.92,10.636550308008214
2020-07-10,SATB12M,4.476,1.0
2020-07-10,ZARGB20,11.168,20.0
2020-07-10,ZARGB25,11.579,25.0
2020-07-10,ZARGB30,11.506,30.0
2020-07-09,ZARGB10,9.819,10.0
2020-07-09,R213,10.08,10.639288158795344
2020-07-09,R209,11.12,15.72621492128679
2020-07-09,ZARGB2,4.748,2.0
2020-07-09,ZARGB3,5.269,3.0
2020-07-09,R2023,5.0,2.639288158795346
2020-07-09,R208,3.96,0.7255304585900069
2020-07-09,SATB12M,4.55,1.0
2020-07-09,R186,7.855,6.450376454483231
2020-07-09,ZARGB15,10.969,15.0
2020-07-09,ZARGB5,6.766,5.0
2020-07-09,R2030,9.645,9.56331279945243
2020-07-09,ZARGB20,11.378,20.0
2020-07-09,ZARGB25,11.784,25.0
2020-07-09,ZARGB30,11.711,30.0
2020-07-08,ZARGB2,4.759,2.0
2020-07-08,R213,10.135,10.642026009582478
2020-07-08,ZARGB20,11.478,20.0
2020-07-08,ZARGB25,11.876,25.0
2020-07-08,ZARGB10,9.867,10.0
2020-07-08,ZARGB5,6.793,5.0
2020-07-08,ZARGB3,5.288,3.0
2020-07-08,R209,11.22,15.728952772073924
2020-07-08,R208,3.96,0.7282683093771389
2020-07-08,R2030,9.69,9.566050650239562
2020-07-08,R186,7.89,6.453114305270363
2020-07-08,R2023,5.02,2.642026009582478
2020-07-08,SATB12M,4.55,1.0
2020-07-08,ZARGB15,11.062,15.0
2020-07-08,ZARGB30,11.79,30.0
2020-07-07,R209,11.205,15.731690622861054
2020-07-07,R2030,9.66,9.568788501026694
2020-07-07,R186,7.875,6.455852156057495
2020-07-07,ZARGB2,4.774,2.0
2020-07-07,R2023,5.045,2.64476386036961
2020-07-07,ZARGB3,5.307,3.0
2020-07-07,ZARGB5,6.791,5.0
2020-07-07,R213,10.115,10.64476386036961
2020-07-07,ZARGB10,9.839,10.0
2020-07-07,R208,3.96,0.731006160164271
2020-07-07,ZARGB25,11.851,25.0
2020-07-07,ZARGB30,11.765,30.0
2020-07-07,ZARGB20,11.47,20.0
2020-07-07,SATB12M,4.55,1.0
2020-07-07,ZARGB15,11.046,15.0
2020-07-06,ZARGB10,9.703,10.0
2020-07-06,SATB12M,4.55,1.0
2020-07-06,ZARGB30,11.623,30.0
2020-07-06,ZARGB20,11.348,20.0
2020-07-06,ZARGB5,6.711,5.0
2020-07-06,ZARGB15,10.91,15.0
2020-07-06,R208,3.96,0.7337440109514032
2020-07-06,R2023,5.01,2.647501711156742
2020-07-06,R186,7.77,6.458590006844627
2020-07-06,R2030,9.525,9.571526351813826
2020-07-06,R213,9.98,10.647501711156742
2020-07-06,R209,11.07,15.734428473648189
2020-07-06,ZARGB2,4.751,2.0
2020-07-06,ZARGB3,5.264,3.0
2020-07-06,ZARGB25,11.702,25.0
2020-07-03,ZARGB10,9.578,10.0
2020-07-03,ZARGB5,6.649,5.0
2020-07-03,ZARGB3,5.207,3.0
2020-07-03,ZARGB2,4.647,2.0
2020-07-03,ZARGB15,10.754,15.0
2020-07-03,R2030,9.405,9.579739904175222
2020-07-03,R186,7.71,6.466803559206023
2020-07-03,R2023,4.96,2.6557152635181382
2020-07-03,SATB12M,4.55,1.0
2020-07-03,R208,3.515,0.7419575633127995
2020-07-03,R213,9.855,10.655715263518138
2020-07-03,ZARGB20,11.175,20.0
2020-07-03,ZARGB30,11.437,30.0
2020-07-03,ZARGB25,11.529,25.0
2020-07-03,R209,10.91,15.742642026009582
2020-07-02,R209,10.745,15.745379876796717
2020-07-02,ZARGB2,4.64,2.0
2020-07-02,ZARGB3,5.151,3.0
2020-07-02,ZARGB5,6.57,5.0
2020-07-02,ZARGB10,9.407,10.0
2020-07-02,ZARGB25,11.348,25.0
2020-07-02,R213,9.685,10.65845311430527
2020-07-02,R2030,9.235,9.582477754962357
2020-07-02,R186,7.615,6.469541409993155
2020-07-02,ZARGB30,11.268,30.0
2020-07-02,ZARGB20,11.005,20.0
2020-07-02,ZARGB15,10.588,15.0
2020-07-02,R208,3.53,0.7446954140999316
2020-07-02,SATB12M,4.658,1.0
2020-07-02,R2023,4.91,2.6584531143052703
2020-07-01,ZARGB3,5.14,3.0
2020-07-01,ZARGB2,4.633,2.0
2020-07-01,R209,10.73,15.748117727583846
2020-07-01,ZARGB5,6.567,5.0
2020-07-01,R186,7.62,6.472279260780288
2020-07-01,ZARGB10,9.381,10.0
2020-07-01,R2023,4.9,2.6611909650924024
2020-07-01,R208,3.53,0.7474332648870636
2020-07-01,SATB12M,4.658,1.0
2020-07-01,ZARGB30,11.25,30.0
2020-07-01,R213,9.66,10.661190965092402
2020-07-01,R2030,9.21,9.585215605749486
2020-07-01,ZARGB25,11.336,25.0
2020-07-01,ZARGB20,11.017,20.0
2020-07-01,ZARGB15,10.57,15.0
2020-06-30,ZARGB10,9.413,10.0
2020-06-30,ZARGB5,6.646,5.0
2020-06-30,ZARGB15,10.566,15.0
2020-06-30,ZARGB3,5.249,3.0
2020-06-30,ZARGB2,4.703,2.0
2020-06-30,R209,10.72,15.75085557837098
2020-06-30,R213,9.69,10.663928815879537
2020-06-30,R2030,9.245,9.58795345653662
2020-06-30,R186,7.68,6.47501711156742
2020-06-30,R2023,5.015,2.6639288158795345
2020-06-30,R208,3.53,0.7501711156741958
2020-06-30,SATB12M,4.658,1.0
2020-06-30,ZARGB30,11.22,30.0
2020-06-30,ZARGB25,11.306,25.0
2020-06-30,ZARGB20,10.997,20.0
2020-06-29,ZARGB10,9.326,10.0
2020-06-29,ZARGB5,6.6,5.0
2020-06-29,ZARGB3,5.21,3.0
2020-06-29,R209,10.615,15.75359342915811
2020-06-29,R213,9.605,10.666666666666666
2020-06-29,R2030,9.16,9.59069130732375
2020-06-29,R186,7.63,6.477754962354552
2020-06-29,R2023,4.98,2.6666666666666665
2020-06-29,R208,3.575,0.7529089664613279
2020-06-29,SATB12M,4.658,1.0
2020-06-29,ZARGB2,4.687,2.0
2020-06-29,ZARGB20,10.878,20.0
2020-06-29,ZARGB15,10.463,15.0
2020-06-29,ZARGB25,11.186,25.0
2020-06-29,ZARGB30,11.119,30.0
2020-06-26,ZARGB25,11.221,25.0
2020-06-26,SATB12M,4.658,1.0
2020-06-26,R208,3.575,0.7611225188227242
2020-06-26,R2023,5.01,2.674880219028063
2020-06-26,R2030,9.17,9.598904859685147
2020-06-26,R213,9.61,10.674880219028063
2020-06-26,R209,10.645,15.761806981519507
2020-06-26,ZARGB2,4.701,2.0
2020-06-26,ZARGB3,5.231,3.0
2020-06-26,ZARGB5,6.597,5.0
2020-06-26,ZARGB10,9.331,10.0
2020-06-26,R186,7.615,6.485968514715948
2020-06-26,ZARGB15,10.488,15.0
2020-06-26,ZARGB30,11.154,30.0
2020-06-26,ZARGB20,10.912,20.0
2020-06-25,ZARGB30,11.251,30.0
2020-06-25,ZARGB15,10.537,15.0
2020-06-25,SATB12M,4.754,1.0
2020-06-25,R208,3.58,0.7638603696098563
2020-06-25,R2023,4.97,2.6776180698151952
2020-06-25,R186,7.545,6.48870636550308
2020-06-25,R2030,9.155,9.60164271047228
2020-06-25,R213,9.6,10.677618069815194
2020-06-25,ZARGB2,4.696,2.0
2020-06-25,ZARGB3,5.186,3.0
2020-06-25,ZARGB5,6.537,5.0
2020-06-25,ZARGB10,9.317,10.0
2020-06-25,R209,10.705,15.76454483230664
2020-06-25,ZARGB20,11.012,20.0
2020-06-25,ZARGB25,11.325,25.0
2020-06-24,ZARGB15,10.542,15.0
2020-06-24,ZARGB3,5.218,3.0
2020-06-24,SATB12M,4.754,1.0
2020-06-24,R208,3.63,0.7665982203969883
2020-06-24,R2023,5.01,2.6803559206023277
2020-06-24,R186,7.5,6.491444216290212
2020-06-24,R2030,9.13,9.604380561259411
2020-06-24,R213,9.585,10.680355920602327
2020-06-24,R209,10.715,15.767282683093772
2020-06-24,ZARGB2,4.728,2.0
2020-06-24,ZARGB5,6.523,5.0
2020-06-24,ZARGB10,9.294,10.0
2020-06-24,ZARGB25,11.345,25.0
2020-06-24,ZARGB20,11.038,20.0
2020-06-24,ZARGB30,11.271,30.0
2020-06-23,R2023,5.085,2.68309377138946
2020-06-23,R209,10.9,15.770020533880905
2020-06-23,ZARGB20,11.218,20.0
2020-06-23,SATB12M,4.754,1.0
2020-06-23,R208,3.675,0.7693360711841205
2020-06-23,R186,7.645,6.494182067077344
2020-06-23,ZARGB30,11.459,30.0
2020-06-23,R2030,9.315,9.607118412046544
2020-06-23,R213,9.76,10.683093771389458
2020-06-23,ZARGB10,9.475,10.0
2020-06-23,ZARGB2,4.78,2.0
2020-06-23,ZARGB5,6.639,5.0
2020-06-23,ZARGB3,5.296,3.0
2020-06-23,ZARGB15,10.725,15.0
2020-06-23,ZARGB25,11.526,25.0
2020-06-22,R2030,9.25,9.609856262833675
2020-06-22,ZARGB30,11.355,30.0
2020-06-22,ZARGB25,11.41,25.0
2020-06-22,SATB12M,4.754,1.0
2020-06-22,R208,3.675,0.7720739219712526
2020-06-22,R2023,5.06,2.6858316221765914
2020-06-22,R186,7.6,6.496919917864476
2020-06-22,R213,9.7,10.685831622176591
2020-06-22,R209,10.805,15.772758384668036
2020-06-22,ZARGB2,4.763,2.0
2020-06-22,ZARGB3,5.268,3.0
2020-06-22,ZARGB5,6.6,5.0
2020-06-22,ZARGB10,9.41,10.0
2020-06-22,ZARGB15,10.635,15.0
2020-06-22,ZARGB20,11.127,20.0
2020-06-19,R2023,5.045,2.694045174537988
2020-06-19,ZARGB25,11.33,25.0
2020-06-19,ZARGB20,11.076,20.0
2020-06-19,ZARGB30,11.275,30.0
2020-06-19,SATB12M,4.754,1.0
2020-06-19,R208,3.675,0.7802874743326489
2020-06-19,R186,7.605,6.505133470225872
2020-06-19,R209,10.74,15.780971937029433
2020-06-19,ZARGB15,10.569,15.0
2020-06-19,ZARGB10,9.347,10.0
2020-06-19,ZARGB5,6.592,5.0
2020-06-19,ZARGB3,5.249,3.0
2020-06-19,ZARGB2,4.75,2.0
2020-06-19,R213,9.64,10.694045174537989
2020-06-19,R2030,9.19,9.618069815195073
2020-06-18,R213,9.74,10.69678302532512
2020-06-18,ZARGB2,4.773,2.0
2020-06-18,ZARGB20,11.247,20.0
2020-06-18,ZARGB25,11.483,25.0
2020-06-18,ZARGB10,9.452,10.0
2020-06-18,ZARGB5,6.645,5.0
2020-06-18,R2030,9.3,9.620807665982204
